"12333","lines that have within them words ending in <M0> .",". * \ b [ <LET> ] * <M0> \ b . *","p","p","p","p","p","n","n","n","n","n"
"12334","lines containing a capital letter before the string <M0> , 7 or more times","( . * ( [ <CAP> ] ) . * ( <M0> ) . * . * ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"12335","lines not words that contain a vowel","~ ( \ b . * [ <VOW> ] . * \ b )","p","p","p","p","p","n","n","n","n","n"
"12336","lines with the string <M0> before the string <M1> , 4 or more times","( <M0> ) . * ( ( <M1> ) { 4 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"12337","lines having either the string <M0> , a letter , or the string <M1> <M2>","( ( <M0> ) | ( [ <LET> ] ) | ( <M1> ) ) . * ( <M2> ) . *","p","p","p","p","p","n","n","n","n","n"
"12338","items with <M0> preceding an upper case letter at least 1 time .","( <M0> . * [ <VOW> ] . * ) & ( ( [ <CAP> ] ) + )","p","p","p","p","p","n","n","n","n","n"
"12339","lines not containing a letter",". * ~ ( ( [ <LET> ] ) + ) . *","p","p","p","p","p","n","n","n","n","n"
"12340","lines containing the string <M0> followed by the string <M1> at least once",". * ( <M0> . * <M1> . * ) + . *","p","p","p","p","p","n","n","n","n","n"
"12341","lines that have a vowel , the string <M0> , or a capital letter following <M1>","( ( [ <VOW> ] ) | ( <M0> ) | ( <M1> ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12342","a character and a lower cased letter is required of lines",". * ( . ) & ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12343","lines using 7 <M0>","( . * <M0> . * ) { 7 }","p","p","p","p","p","n","n","n","n","n"
"12344","items terminating with a character , a vowel , or a small letter .","( . * ) ( . * ( [ <LOW> ] ) & ( [ <VOW> ] ) & ( . ) . * )","p","p","p","p","p","n","n","n","n","n"
"12345","lines with words with only 5 or more letters","( \ b [ <LET> ] \ b ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"12346","items with a letter preceding a character and a numeral .","( [ <LET> ] ) . * ( ( [ <NUM> ] ) & ( . ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12347","lines with the strings <M0> and <M1> before a character","( ( <M0> ) & ( <M1> ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12348","lines containing number , the string <M0> , and the string <M1>",". * ( [ <NUM> ] ) & ( <M0> ) & ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"12349","lines with a number , character , and vowel before a capital letter","( ( [ <NUM> ] ) & ( . ) & ( [ <VOW> ] ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12350","lines that end with a number","( . * ) ( [ <NUM> ] )","p","p","p","p","p","n","n","n","n","n"
"12351","lines with a character before a number then a capital letter","( . . * [ <NUM> ] . * ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12352","lines with a lower-case letter or a character before a letter","( ( [ <LOW> ] ) | ( . ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12353","lines ending with containing a character and the string <M0>","( . * ) ( . * ( . ) & ( <M0> ) . * )","p","p","p","p","p","n","n","n","n","n"
"12354","lines with a vowel before a number at least once","( [ <VOW> ] ) . * ( ( [ <NUM> ] ) + ) . *","p","p","p","p","p","n","n","n","n","n"
"12355","lines containing a capital letter before the string <M0> at least 4 times","( [ <CAP> ] ) . * ( ( <M0> ) { 4 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"12356","lines with words that don't have a number and the string <M0>","\ b ( ~ ( [ <NUM> ] ) ) & ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"12357","lines with a vowel before the string <M0> and a number","( [ <VOW> ] ) . * ( ( <M0> ) & ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12358","lines with a dog before introducing a person .","( ( [ <CAP> ] ) & ( <M0> ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12359","lines not words with a capital letter followed by the string <M0>","~ ( \ b [ <CAP> ] . * <M0> . * \ b )","p","p","p","p","p","n","n","n","n","n"
"12360","lines containing the string <M0> , a vowel , and a character",". * ( <M0> ) & ( [ <VOW> ] ) & ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12361","lines with a number , 2 or more times and containing the string <M0>","( ( [ <NUM> ] ) { 2 , } ) & ( . * <M0> . * )","p","p","p","p","p","n","n","n","n","n"
"12362","the lines that have either the string <M0> , the string <M1> , or a vowel",". * ( <M0> ) | ( <M1> ) | ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12363","lines containing words that end with s .",". * \ b [ <LET> ] * s \ b . *","p","p","p","p","p","n","n","n","n","n"
"12364","lines with a letter before the string <M0> followed by a character","( [ <LET> ] ) . * ( <M0> . * . . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12365","lines with a letter or a number before a vowel","( ( [ <LET> ] ) | ( [ <NUM> ] ) ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12366","lines with words with either vowel , lower-case letter , or character","\ b ( [ <VOW> ] ) | ( [ <LOW> ] ) | ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"12367","lines not having a vowel , a capital letter , or a letter","~ ( ( [ <VOW> ] ) | ( [ <CAP> ] ) | ( [ <LET> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12368","lines containing words with a capital before number",". * \ b ( [ <CAP> ] ) . * ( [ <NUM> ] ) . * \ b . *","p","p","p","p","p","n","n","n","n","n"
"12369","lines that have a number , but only if it is followed by <M0>",". * [ <NUM> ] . * <M0> . *","p","p","p","p","p","n","n","n","n","n"
"12370","lines with the string named <M0> preceding a number and after that , a small letter","( <M0> ) . * ( [ <NUM> ] . * [ <LOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12371","lines ending with containing either string <M0> , a character , or capital letter","( . * ) ( . * ( <M0> ) | ( . ) | ( [ <CAP> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"12372","lines with character or letter , 5 or more times","( ( . ) | ( [ <LET> ] ) ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"12373","lines with the string <M0> before the string <M1> , the string <M2> , and a vowel","( <M0> ) . * ( ( <M1> ) & ( <M2> ) & ( [ <VOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12374","lines with less than 4  lower-case letters before a character","~ ( ( ( [ <LOW> ] ) { 4 , } ) . * ( . ) . * )","p","p","p","p","p","n","n","n","n","n"
"12375","lines that have words with a character or a capital letter","\ b ( [ <CAP> ] ) | ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"12376","lines using <M0> immediately after <M1>",". * <M1> <M0> . *","p","p","p","p","p","n","n","n","n","n"
"12377","lines containing either a vowel , a lower-case letter , or a letter and a number",". * ( ( [ <VOW> ] ) | ( [ <LOW> ] ) | ( [ <LET> ] ) ) & ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12378","lines containing containing only a lower-case letter or the string <M0>",". * ( [ <LOW> ] ) | ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12379","lines with words with string <M0> before a letter or character","\ b ( ( <M0> ) . * ( [ <LET> ] ) . * ) | ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"12380","lines with a character before 2 or more numbers","( . . * [ <NUM> ] . * ) { 2 , }","p","p","p","p","p","n","n","n","n","n"
"12381","not ending with a character at least 2 times","~ ( ( ( . * ) ( . ) ) { 2 , } )","p","p","p","p","p","n","n","n","n","n"
"12382","lines with words with either a capital letter , a lower-case letter , or the string <M0> and the string <M1>","\ b ( ( [ <CAP> ] ) | ( [ <LOW> ] ) | ( <M0> ) ) & ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
"12383","lines with a capital letter before words with ending with a letter","( [ <CAP> ] ) . * ( \ b ( . * ) ( [ <LET> ] ) \ b ) . *","p","p","p","p","p","n","n","n","n","n"
"12384","lines having either the string <M0> , a lower-case letter , or a capital letter before the string <M1>","( ( <M0> ) | ( [ <LOW> ] ) | ( [ <CAP> ] ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"12385","lines with the string <M0> before a letter or a lower-case letter","( <M0> ) . * ( ( [ <LET> ] ) | ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12386","lines with a capital before character followed by vowel","( [ <CAP> ] ) . * ( . . * [ <VOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12387","lines with either the string <M0> , a lower-case letter , or the string <M1> followed by a letter","( ( <M0> ) | ( [ <LOW> ] ) | ( <M1> ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12388","lines not starting in zero or more of the string <M0>","~ ( ( ( <M0> ) ( . * ) ) * )","p","p","p","p","p","n","n","n","n","n"
"12389","lines with a character before the string <M0> , 2 or more times","( . ) . * ( ( <M0> ) { 2 , } ) . *","p","p","p","p","p","n","n","n","n","n"
"12390","lines containing a letter , a capital letter , and the string <M0>",". * ( [ <LET> ] ) & ( [ <CAP> ] ) & ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12391","lines with either a vowel and a letter or the string <M0>","( . * [ <VOW> ] . * ) & ( ( [ <LET> ] ) | ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"12392","lines with the string <M0> , a number , as well as a letter followed by a character","( ( <M0> ) & ( [ <NUM> ] ) & ( [ <LET> ] ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12393","lines containing at least 1 capital letter or a character","( ( ( [ <CAP> ] ) + ) | ( . ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"12394","lines with words with a number followed by a lower-case letter , 3 or more times","\ b ( [ <NUM> ] . * [ <LOW> ] . * ) { 3 , } \ b","p","p","p","p","p","n","n","n","n","n"
"12395","lines with either a capital letter or the string <M0> followed by a number , the string <M1> , and the string <M2>","( ( [ <CAP> ] ) | ( <M0> ) ) . * ( ( [ <NUM> ] ) & ( <M1> ) & ( <M2> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12396","lines with a character and lower-case and capital letters",". * ( . ) & ( [ <LOW> ] ) & ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12397","lines that do not contain a character and a number followed by a lower-case letter","( ~ ( . ) ) & ( [ <NUM> ] . * [ <LOW> ] . * )","p","p","p","p","p","n","n","n","n","n"
"12398","lines ending with a character , 6 or more times","( ( . * ) ( . ) ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"12399","lines with a character before a lower-case letter followed by a number in them","( . ) . * ( [ <LOW> ] . * [ <NUM> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12400","lines with the string <M0> before the string <M1> followed by a lower-case letter","( <M0> ) . * ( <M1> . * [ <LOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12401","lines not having a capital letter before a character","( ~ ( [ <CAP> ] ) ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12402","lines with a vowel or a number , 7 or more times in them","( ( [ <VOW> ] ) | ( [ <NUM> ] ) ) { 7 , }","p","p","p","p","p","n","n","n","n","n"
"12403","lines not having a character or a capital letter","~ ( ( . ) | ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12404","lines containg vowel , 2 or more times before the string dog","( ( [ <VOW> ] ) { 2 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12405","lines with words with starting with a character followed by a number","\ b ( . . * [ <NUM> ] . * ) ( . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"12406","lines that don't end with a number before a lower case letter","( ~ ( ( . * ) ( [ <NUM> ] ) ) ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12407","lines with a capital letter before string <M0> then a vowel","( [ <CAP> ] . * <M0> . * ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12408","lines that have 3 words , each with a capital letter","\ b ( [ <CAP> ] ) { 3 , } \ b","p","p","p","p","p","n","n","n","n","n"
"12409","lines with the string <M0> , zero or more times and a lower-case letter or the string <M1>","( ( <M0> ) * ) & ( ( [ <LOW> ] ) | ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"12410","lines ending with a number followed by a vowel , zero or more times","( ( . * ) ( [ <NUM> ] . * [ <VOW> ] . * ) ) *","p","p","p","p","p","n","n","n","n","n"
"12411","lines with a capital letter followed by a vowel , 5 or more times","( [ <CAP> ] . * [ <VOW> ] . * ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"12412","lines that have a character which is numbering at 4 or greater appearances and that precedes a small letter","( ( . ) { 4 , } ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12413","lines starting with the string <M0> and ending with a capital letter","( ( <M0> ) ( . * ) ) & ( ( . * ) ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12414","lines that have at least 1 combination of the word <M0> and a capital letter","( \ b ( <M0> ) & ( [ <CAP> ] ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"12415","items witha character at last thrice preceding a vowel .","( ( . ) { 3 , } ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12416","lines with a character before a letter , capital letter , and number","( . ) . * ( ( [ <LET> ] ) & ( [ <CAP> ] ) & ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12417","lines with a vowel 4 times","\ b ( ( [ <VOW> ] ) ( . * ) ) { 4 , } \ b","p","p","p","p","p","n","n","n","n","n"
"12418","lines with a letter followed by a character before not a capital letter in them","( [ <LET> ] . * . . * ) . * ( ~ ( [ <CAP> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12419","lines not having a character at least once or a capital letter","~ ( ( ( . ) + ) | ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12420","lines with words with a letter followed by a vowel","\ b [ <LET> ] . * [ <VOW> ] . * \ b","p","p","p","p","p","n","n","n","n","n"
"12421","items with words containing <M0> and a vowel preceding a numeral .","\ b ( <M0> ) & ( [ <VOW> ] . * [ <NUM> ] . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"12422","lines with words that contain a vowel before the string <M0>","\ b ( . * [ <VOW> ] . * ) . * ( <M0> ) . * \ b","p","p","p","p","p","n","n","n","n","n"
"12423","lines with words with a vowel followed by a lower-case letter , zero or more times","\ b ( [ <VOW> ] . * [ <LOW> ] . * ) * \ b","p","p","p","p","p","n","n","n","n","n"
"12424","lines having the string <M0> 3 times or more before the number","( ( <M0> ) { 3 , } ) . * ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12425","lines with a vowel before a character , a capital letter , and a letter","( [ <VOW> ] ) . * ( ( . ) & ( [ <CAP> ] ) & ( [ <LET> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12426","lines with words with the string <M0> and a number before a capital letter","\ b ( <M0> ) & ( ( [ <NUM> ] ) . * ( [ <CAP> ] ) . * ) \ b","p","p","p","p","p","n","n","n","n","n"
"12427","lines that contain a lower-case letter and the string <M0> followed by a letter","( ( [ <LOW> ] ) & ( <M0> ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12428","lines that do not contain a number , the string <M0> , and a capital letter","~ ( ( [ <NUM> ] ) & ( <M0> ) & ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12429","lines with a character or that ends with a number",". * ( . ) | ( ( . * ) ( [ <NUM> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12430","lines containing ending with a character followed by a vowel",". * ( . * ) ( . . * [ <VOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12431","the lines ending with either a number or character","( . * ) ( ( [ <NUM> ] ) | ( . ) )","p","p","p","p","p","n","n","n","n","n"
"12432","lines ending with a number at least 4 times","( . * ) ( ( [ <NUM> ] ) { 4 , } )","p","p","p","p","p","n","n","n","n","n"
"12433","lines with a number followed by the string <M0> or a character , 3 or more times in them","( [ <NUM> ] . * <M0> . * ) | ( ( . ) { 3 , } )","p","p","p","p","p","n","n","n","n","n"
"12434","lines with or without a capital letter and a vowel before a character","( ( [ <CAP> ] ) * ) & ( [ <VOW> ] . * . . * )","p","p","p","p","p","n","n","n","n","n"
"12435","lines that contain the string <M0> before a word that starts with a capital letter","( <M0> ) . * ( ~ ( ( [ <LOW> ] ) ( . * ) ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12436","lines starting with a letter or the string <M0>","( ( [ <LET> ] ) | ( ( <M0> ) + ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"12437","lines with a lower-case letter , 4 or more times or a vowel followed by a capital letter","( ( [ <LOW> ] ) { 4 , } ) | ( [ <VOW> ] . * [ <CAP> ] . * )","p","p","p","p","p","n","n","n","n","n"
"12438","lines not containing a lower-case letter and not a capital letter","~ ( ( . * [ <LOW> ] . * ) & ( [ <CAP> ] ) )","p","p","p","p","p","n","n","n","n","n"
"12439","lines containing the string <M0> , a character , and the string <M1> 1 or more times","( \ b ( <M0> ) & ( . ) & ( <M1> ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"12440","lines starting in string <M0> or <M1> before <M2>","( ( ( <M0> ) | ( <M1> ) ) ( . * ) ) . * ( <M2> ) . *","p","p","p","p","p","n","n","n","n","n"
"12441","lines containing the string <M0> , the string <M1> , and a number",". * ( <M0> ) & ( <M1> ) & ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12442","lines with words with capital letter , 4 or more times","\ b ( [ <CAP> ] ) { 4 , } \ b","p","p","p","p","p","n","n","n","n","n"
"12443","lines containing a vowel , a letter , and a lower-case letter in a word","\ b ( [ <VOW> ] ) & ( [ <LET> ] ) & ( [ <LOW> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"12444","lines with a character followed by the string <M0> or a letter , zero or more times","( ( . . * <M0> . * ) | ( [ <LET> ] ) ) *","p","p","p","p","p","n","n","n","n","n"
"12445","lines ending with character or string <M0> , 6 or more times","( . * ) ( ( ( . ) | ( <M0> ) ) { 6 , } )","p","p","p","p","p","n","n","n","n","n"
"12446","lines with both a letter and a lower-case letter",". * ( [ <LET> ] ) & ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12447","lines not containing the string <M0> or the string <M1>","~ ( . * ( <M0> ) | ( <M1> ) . * )","p","p","p","p","p","n","n","n","n","n"
"12448","lines with a letter before a lower-case letter then character","( ( [ <LET> ] ) + ) . * ( [ <LOW> ] . * . . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12449","lines in which a letter is at the end on no less than 1 occasion","( ( . * ) ( [ <LET> ] ) ) +","p","p","p","p","p","n","n","n","n","n"
"12450","lines with words with a number at least once and the string <M0>","\ b ( ( [ <NUM> ] ) + ) & ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"12451","lines with a character followed by the string <M0> before a lower-case letter or a vowel","( . . * <M0> . * ) . * ( ( [ <LOW> ] ) | ( [ <VOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12452","lines having the string <M0> , a vowel , and the string <M1> before a letter","( ( <M0> ) & ( [ <VOW> ] ) & ( <M1> ) ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12453","lines without a capital letter before string <M0>","( ~ ( [ <CAP> ] ) ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12454","lines with words that contain the string <M0> , 5 or more times","( \ b . * <M0> . * \ b ) { 5 , }","p","p","p","p","p","n","n","n","n","n"
"12455","lines not having a capital letter followed by a character","~ ( [ <CAP> ] . * . . * )","p","p","p","p","p","n","n","n","n","n"
"12456","lines with words with a lower-case letter , a vowel , and the string <M0> at least once","( \ b ( [ <LOW> ] ) & ( [ <VOW> ] ) & ( <M0> ) \ b ) +","p","p","p","p","p","n","n","n","n","n"
"12457","lines that contain 1 of the following: a character , a letter , or a lower-case letter",". * ( . ) | ( [ <LET> ] ) | ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12458","lines with a number followed by a vowel before a letter","( [ <NUM> ] . * [ <VOW> ] . * ) . * ( [ <LET> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12459","lines containing words with string <M0> followed by a capital",". * \ b <M0> . * [ <CAP> ] . * \ b . *","p","p","p","p","p","n","n","n","n","n"
"12460","lines with number , 2 or more times before character","( ( [ <NUM> ] ) { 2 , } ) . * ( . ) . *","p","p","p","p","p","n","n","n","n","n"
"12461","lines with a lower-case letter at least once and containing the string <M0>","( ( [ <LOW> ] ) + ) & ( . * <M0> . * )","p","p","p","p","p","n","n","n","n","n"
"12462","lines with <M0> before <M1> or a number and <M2>","( ( <M0> ) . * ( <M1> ) . * ) | ( ( [ <NUM> ] ) & ( <M2> ) )","p","p","p","p","p","n","n","n","n","n"
"12463","lines with 'dog ; then a vowel , then a lower cased letter","( [ <LOW> ] . * <M0> . * ) . * ( [ <VOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12464","lines with only a number before lower-case letter","( ( [ <NUM> ] ) + ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12465","lines stating with the string <M0> or capital letter","( ( <M0> ) | ( [ <CAP> ] ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"12466","lines with the string <M0> or a number at least once","( ( <M0> ) | ( [ <NUM> ] ) ) +","p","p","p","p","p","n","n","n","n","n"
"12467","lines ending with words with the string <M0> and a lower-case letter","( . * ) ( \ b ( <M0> ) & ( [ <LOW> ] ) \ b )","p","p","p","p","p","n","n","n","n","n"
"12468","lines with 4 or more lower-case letters before string <M0>","( ( [ <LOW> ] ) { 4 , } ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12469","lines which are containing a letter before either a character , the string <M0> , or a lower-case letter","( . * [ <LET> ] . * ) . * ( ( . ) | ( <M0> ) | ( [ <LOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12470","lines with words with string <M0> before a capital letter","( \ b <M0> . * [ <CAP> ] . * \ b ) +","p","p","p","p","p","n","n","n","n","n"
"12471","lines with words with either a number , a vowel , or a letter , zero or more times","( \ b ( [ <NUM> ] ) | ( [ <VOW> ] ) | ( [ <LET> ] ) \ b ) *","p","p","p","p","p","n","n","n","n","n"
"12472","lines that have a number followed by a letter",". * [ <NUM> ] . * [ <LET> ] . * . *","p","p","p","p","p","n","n","n","n","n"
"12473","lines that contain words starting with <M0> .",". * ( ( \ b [ <LET> ] + \ b ) & ( <M0> . * ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12474","lines with string <M0> , 7 or more times before vowel and string <M1>","( ( <M0> ) { 7 , } ) . * ( ( [ <VOW> ] ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12475","lines containing a lower-case letter after a number 7 or more times","( ( [ <NUM> ] ) { 7 , } ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12476","lines starting with a number before not a vowel","( ( [ <NUM> ] ) ( . * ) ) . * ( ~ ( [ <VOW> ] ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12477","lines with a letter or the string <M0> , capital letter , and string <M1>",". * ( [ <LET> ] ) | ( ( <M0> ) & ( [ <CAP> ] ) & ( <M1> ) ) . *","p","p","p","p","p","n","n","n","n","n"
"12478","lines with a number , 6 or more times before a lower-case letter","( ( [ <NUM> ] ) { 6 , } ) . * ( [ <LOW> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12479","lines starting with a lower-case letter and not the string <M0>","( ( [ <LOW> ] ) ( . * ) ) & ( ~ ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"12480","lines containing a letter or a capital letter",". * ( [ <LET> ] ) | ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12481","lines that have at least 6 characters",". { 6 , }","p","p","p","p","p","n","n","n","n","n"
"12482","lines not having a lower-case letter , a letter , or the string <M0>","~ ( ( [ <LOW> ] ) | ( [ <LET> ] ) | ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
"12483","lines not having a character , 2 or more times before a vowel","~ ( ( ( . ) { 2 , } ) . * ( [ <VOW> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"12484","lines ending with a number","( . * ) ( \ b [ <NUM> ] \ b )","p","p","p","p","p","n","n","n","n","n"
"12485","lines containing words having a lower-case letter once or more with the string <M0>","\ b ( ( [ <LOW> ] ) + ) | ( <M0> ) \ b","p","p","p","p","p","n","n","n","n","n"
"12486","lines containing a lower-case letter , with any amount of times before <M0>","( ( [ <LOW> ] ) * ) . * ( <M0> ) . *","p","p","p","p","p","n","n","n","n","n"
"12487","lines with a capital before number followed by vowel","( [ <CAP> ] ) . * ( [ <NUM> ] . * [ <VOW> ] . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12488","lines with a letter or string <M0>","( . * ( [ <LET> ] ) | ( <M0> ) . * ) +","p","p","p","p","p","n","n","n","n","n"
"12489","items with words contating a letter or a character .","\ b ( [ <LOW> ] ) & ( . ) & ( [ <CAP> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"12490","lines containing a vowel or a number",". * ( [ <VOW> ] ) | ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12491","lines beginning with a capital letter followed by a number","( ( [ <CAP> ] ) ( . * ) ) . * ( [ <NUM> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12492","lines ending in a number and string <M0> before a character","( ( . * ) ( [ <NUM> ] ) ) & ( <M0> . * . . * )","p","p","p","p","p","n","n","n","n","n"
"12493","lines with the string <M0> , a letter , or the string <M1>","\ b ( <M0> ) | ( [ <LET> ] ) | ( <M1> ) \ b","p","p","p","p","p","n","n","n","n","n"
"12494","lines with words with lower-case letter , number , and a capital letter","\ b ( [ <LOW> ] ) & ( [ <NUM> ] ) & ( [ <CAP> ] ) \ b","p","p","p","p","p","n","n","n","n","n"
"12495","items with a beginning numeral or character .","( ( . ) | ( [ <NUM> ] ) ) ( . * )","p","p","p","p","p","n","n","n","n","n"
"12496","lines having a letter , the string <M0> , and a capital letter before the string <M1>","( ( [ <LET> ] ) & ( <M0> ) & ( [ <CAP> ] ) ) . * ( <M1> ) . *","p","p","p","p","p","n","n","n","n","n"
"12497","lines not having the string <M0> , not a number , and not the string <M1>","~ ( ( <M0> ) & ( [ <NUM> ] ) & ( <M1> ) )","p","p","p","p","p","n","n","n","n","n"
"12498","lines with the string <M0> and <M1> before a capital letter","( ( <M0> ) & ( <M1> ) ) . * ( [ <CAP> ] ) . *","p","p","p","p","p","n","n","n","n","n"
"12499","lines with words with the string <M0> and a character","\ b ( <M0> ) & ( . ) \ b","p","p","p","p","p","n","n","n","n","n"
"12500","lines without the string <M0> , but with the string <M1>","( ~ ( <M0> ) ) . * ( . * <M1> . * ) . *","p","p","p","p","p","n","n","n","n","n"
"12501","lines containing a lower-case letter or a capital letter before a vowel","( . * [ <LOW> ] . * ) | ( ( [ <CAP> ] ) . * ( [ <VOW> ] ) . * )","p","p","p","p","p","n","n","n","n","n"
"12502","lines with or without lower-case letter or upper case letter before the string <M0>","( ( [ <CAP> ] ) | ( ( [ <LOW> ] ) . * ( <M0> ) . * ) ) *","p","p","p","p","p","n","n","n","n","n"
"12503","lines with a number or the string <M0> , 6 or more times","( ( [ <NUM> ] ) | ( <M0> ) ) { 6 , }","p","p","p","p","p","n","n","n","n","n"
"12504","does not have a letter , a number , or <M0>","~ ( ( [ <LET> ] ) | ( [ <NUM> ] ) | ( <M0> ) )","p","p","p","p","p","n","n","n","n","n"
